year,cat_num,entries,cat_name,gold_beer,gold_brewery,gold_city,gold_state,silver_beer,silver_brewery,silver_city,silver_state,bronze_beer,bronze_brewery,bronze_city,bronze_state
2012,33.0,51.0,"American-Style Lager, Light Lager or Premium Lager",Pabst Blue Ribbon,Pabst Brewing,Los Angeles,CA,Miller Lite,Miller Brewing,Milwaukee,WI,Keystone Light,Coors Brewing,Golden,CO
2012,8.0,63.0,Coffee Beer,Smog City Groundwork Coff ee,Tustin Brewing Co.,Tustin,CA,Hazelnut Coff ee Cream Stout,Redwood Brewing,Flint,MI,Big Shot Espresso Stout,Twisted Pine Brewing Co.,Boulder,CO
2012,1.0,29.0,American-Style Wheat Beer,Wagon Box Wheat,Black Tooth Brewing Co.,Sheridan,WY,Shredders Wheat,Barley Brothers Brewery,Baker City,OR,American Wheat,Gella's Diner,Hays,KS
2012,81.0,58.0,Imperial Stout,Anastasia Russian Imperial Stout,Weasel Boy Brewing Co.,Zanesville,OH,Imperial Stout,Sierra Nevada Brewing,Chico,CA,Russian Imperial Stout,Iron Hill Brewery,MediaMedia,PA
2012,54.0,87.0,American-Style Amber/Red Ale,Hopback Amber Ale,Tröegs Brewing Co.,Hershey,PA,Fixed Gear American Red Ale,Lakefront Brewery,Milwaukee,WI,Winterhook,Redhook Brewery,Woodinville,WA
2012,62.0,61.0,American-Style Brown Ale,Face Down Brown,Telluride Brewing Co.,Telluride,CO,Upslope Brown Ale,Upslope Brewing Co.,Boulder,CO,Redrock Nut Brown Ale,Redrock Brewery,Salt Lake City,UT
2012,82.0,44.0,Scotch Ale,Way Heavy,Pizza Port,San Clemente,CA,Iron Thistle,Rahr & Sons Brewing,Fort Worth,TX,Scotch Ale,Barley Brothers Brewery,Baker City,OR
2012,10.0,62.0,Rye Beer,Gramarye,Heretic Brewing Co.,Pittsburg,CA,Kyles Baltic Porter,Flat Branch Pub and Brewery,Columbia,MO,Roggenbier,Iron Hill Brewery,Phoenixville,PA
2012,83.0,31.0,Old Ale or Strong Ale,Heini’s Hooch,The Church Brew Works,Pittsburgh,PA,Papier,The Bruery,Anaheim,CA,AleSmith Decadence ‘10 Old Ale,AleSmith Brewing,San Diego,CA
2012,49.0,29.0,International-Style Pale Ale,River Runners Pale Ale,Eddyline Brewing,Buena Vista,CO,Southern Chaos,Hollister Brewing Co.,Goleta,CA,Pipe Organ Pale Ale,The Church Brew Works,Pittsburgh,PA
2012,18.0,71.0,American-Belgo-Style Ale,Le Freak,Green Flash Brewing Co.,San Diego,CA,Chainbreaker WIPA,Deschutes Brewery,Bend,OR,A Little Crazy,Revolution Brewing,Chicago,IL
2012,41.0,33.0,Bock,Butt Head Bock,Tommyknocker Brewery,Idaho Springs,CO,Elixer Maibock,Mad Fox Brewing Co.,Falls Church,VA,Turbo Cougar,Devils Backbone Brewing,Lexington,VA
2012,3.0,58.0,Fruit Beer,Dry Dock Apricot Blonde,Dry Dock Brewing,Aurora,CO,ChChChCh-Cherry Bomb,Thai Me Up Brewery,Jackson,WY,Strawberry Blonde Ale,DESTIHL,Normal,IL
2013,49.0,30.0,International-Style Pale Ale,Hand Truck,Baker City Brewing Co.,Baker City,OR,Amazeballs,Peekskill Brewery,Peekskill,NY,IPL,AC Golden,Golden,CO
2013,24.0,76.0,Wood- and Barrel-Aged Sour Beer,Love Child No. 3,Boulevard Brewing,Kansas City,MO,Dark and Stormy,McKenzie Brew House,Glen Mills,PA,Pentagram,Surly Brewing Co.,Brooklyn Center,MN
2013,37.0,61.0,American-Style Amber Lager,Rod’s Steam Bitter,Second Street Brewery,Santa Fe,NM,OktoberFish,Flying Fish Brewing Co.,Somerdale,NJ,Schell’s Oktoberfest,August Schell Brewing,New Ulm,MN
2013,43.0,16.0,Baltic-Style Porter,Black Eagle Baltic Porter,Black Tooth Brewing Co.,Sheridan,WY,The Hammer,Rock Bottom,Broomfi eld,CO,Danzig,Devils Backbone Brewing,Roseland,VA
2013,4.0,48.0,Fruit Wheat Beer,Peachy Peach,Pagosa Brewing,Pagosa Springs,CO,Bitchin’ Berry,Great Basin Brewing,RenoReno,NV,Lilikoi Kepolo,Avery Brewing,Boulder,CO
2013,40.0,26.0,German-Style Schwarzbier,Black Thunder,Austin Beerworks,Austin,TX,Black Knight,Fat Heads Brewery,North Olmsted,OH,TAPS Schwarzbier,TAPS Fish House & Brewery,Corona,CA
2013,48.0,31.0,English-Style India Pale Ale,Taproom IPA,Firestone Walker,Paso Robles,CA,Silverspot IPA,Pelican Brewing Co.,Pacifi c City,OR,Enterprise IPA,Dry Dock Brewing,Aurora,CO
2013,13.0,51.0,Other Strong Beer,Mass Rising,Jack’s Abby Brewing,Framingham,MA,Power Wagon,Big Sky Brewing Co.,Missoula,MT,XX Dwarf,Detroit Beer Co.,Detroit,MI
2013,19.0,31.0,American-Style Sour Ale,Ching Ching,Bend Brewing,Bend,OR,Myrtle,The Commons Brewery,Portland,OR,Red Poppy,The Lost Abbey,San Marcos,CA
2013,28.0,29.0,American-Style or International-Style Pilsener,,,,,Gold Leaf Lager,Devils Backbone Brewing,Roseland,VA,Gold Country Pilsner,Auburn Alehouse,Auburn,CA
2013,64.0,32.0,German-Style Altbier,Tree Hugger,Terrapin Beer,Athens,GA,Brewers Cut Altbier,Real Ale Brewing Co.,Blanco,TX,Echo Amber,Echo Brewing Co.,Frederick,CO
2013,57.0,37.0,Ordinary or Special Bitter,Sawtooth Ale,Left Hand Brewing Co.,Longmont,CO,HMS Victory Amber,Dry Dock Brewing,Aurora,CO,Men’s Room Original Red,Elysian Brewery,Seattle,WA
2013,56.0,35.0,English-Style Mild Ale,S.S. Minnow Mild,Dry Dock Brewing,South Dock,,Brawler,Yards Brewing Co.,Philadelphia,PA,Ale of Fergus,Devils Backbone Brewing,Roseland,VA
2013,15.0,46.0,Fresh Hop Ale,Cent’s and Censability,Old Town Brewing,Portland,OR,Trail Head,Fat Heads Brewery,Middleburg Heights,OH,Fresh Hop Pallet Jack,Barley Brothers Brewery,Baker City,OR
2013,55.0,56.0,Imperial Red Ale,,,,,Rhino Chaser,Pizza Port,Ocean Beach,CA,Bombay Rouge Red IPA,Third Street Ale Works,Santa Rosa,CA
2013,22.0,117.0,Wood- and Barrel-Aged Strong Beer,Afternoon Delight,Sun King Brewery,Indianapolis,IN,Twisted Trace,Minneapolis Town Hall Brewery,Minneapolis,MN,Barrel-Aged Full Malted Jacket,Beachwood BBQ & Brewing,Long Beach,CA
2013,50.0,124.0,American-Style Pale Ale,Lumberyard American Pale Ale,Lumberyard Brewing Co.,Flagstaff,AZ,Featherweight Pale,Cannonball Creek Brewing Co.,Golden,CO,Citra Rye Pale Ale,Joseph James Brewing Co.,Henderson,NV
2013,75.0,74.0,Robust Porter,Moonlight Porter,Rock Bottom,Broomfi eld,CO,Black Robusto Porter,Drake’s Brewing Co.,San Leandro,CA,Genuine Oatmeal Porter,Carolina Brewery,Pittsboro,NC
2013,63.0,73.0,American-Style Black Ale,Wookey Jack,Firestone Walker,Paso Robles,CA,Black Sails,Coronado Brewing Company Brewpub,Coronado,CA,Oxymoron,Oceanside Ale Works,Oceanside,CA
2013,71.0,47.0,Belgian-Style Lambic or Sour Ale,American Blackberry Sour Ale,New Glarus Brewing,New Glarus,WI,Squatters Fifth Element,Squatters,Salt Lake City,UT,Atrial Rubicite,Jester King Brewery,Austin,TX
2013,33.0,42.0,American-Style Lager or Light Lager,Budweiser Select,Anheuser-Busch,St. Louis,MO,Miller High Life,Miller Brewing,Milwaukee,WI,Special Export,Pabst Brewing,Los Angeles,CA
2013,10.0,63.0,Rye Beer,LowRyeDer,SweetWater Brewing Co.,Atlanta,GA,Rye Smile,Triple Rock Brewery,Berkeley,CA,RastafaRye,Blue Point Brewing Co.,Patchogue,NY
2013,34.0,37.0,American-Style Cream Ale,Natural Ice,Anheuser-Busch,St. Louis,MO,Old Style,Pabst Brewing,Los Angeles,CA,Rainier,Pabst Brewing,Los Angeles,CA
2013,77.0,31.0,Foreign-Style Stout,Fade to Black Volume 1,Left Hand Brewing Co.,Longmont,CO,Don Vanuchi “The Killer”,Baker City Brewing Co.,Baker City,OR,Tsunami Stout,Pelican Brewing Co.,Pacifi c City,OR
2013,62.0,66.0,American-Style Brown Ale,Davy Brown Ale,Figueroa Mountain Brewing,Buellton,,End Of The Trail Brown Ale,Blue Corn Brewery,Santa Fe,NM,Doryman’s Dark Ale,Pelican Brewing Co.,Pacifi c City,OR
2013,44.0,69.0,Golden or Blonde Ale,Foam Top,Beachwood BBQ & Brewing,Long Beach,CA,Steelhead Extra Pale Ale,Mad River Brewing Co.,Blue Lake,CA,Kiwanda Cream Ale,Pelican Brewing Co.,Pacifi c City,OR
2013,7.0,39.0,Chocolate Beer,Chocolate Oak Aged Yeti Imperial Stout,Great Divide Brewing,Denver,CO,The Fix,Elysian Brewery,Seattle,WA,Chocolate Meltdown,Pennsylvania Brewing,Pittsburgh,PA
2013,83.0,41.0,Old Ale or Strong Ale,Pilgrim’s Dole,New Holland Brewing,Holland,MI,Irish Walker,Olde Hickory Brewery,Hickory,NC,Mule Kick,City Star Brewing,Berthoud,CO
2013,23.0,89.0,Wood- and Barrel-Aged Strong Stout,Blot Out the Sun,Three Floyds Brewing Co.,Munster,IN,Barrel-Aged Narwhal,Sierra Nevada Brewing,Chico,CA,Barrel Aged BORIS The Crusher,Hoppin’ Frog Brewing Co.,Akron,OH
2013,74.0,30.0,Brown Porter,Old Tom Porter,Piney River Brewing Co.,Bucyrus,MO,St. Charles Porter,Blackstone Brewing,Nashville,TN,Blind Jake,Pinthouse Pizza,Austin,TX
2013,78.0,40.0,American-Style Stout,Kilgore Stout,Beachwood BBQ & Brewing,Long Beach,CA,Battlecat Stout,Cannonball Creek Brewing Co.,Golden,CO,Stumpy Ridge Stout,Black Tooth Brewing Co.,Sheridan,WY
2013,46.0,27.0,English-Style Summer Ale,True Blonde Ale,Ska Brewing,Durango,CO,Hanging Lake,Glenwood Canyon Brewing,Glenwood Springs,CO,Sum’r,Uinta Brewing,Salt Lake City,UT
2013,38.0,19.0,European-Style Dunkel,Munich Dunkel,Carver Brewing,Durango,CO,Heart of Darkness Dunkel,Springfi eld Brewing Co.,Springfi eld,MO,The Fearless Youth,Grimm Brothers Brewhouse,Loveland,CO
2013,17.0,14.0,Gluten-Free Beer,Harvester Brewing IPA No. 1,Harvester Brewing,Portland,OR,Gluten Free,Deschutes Brewery,Bend,OR,Gluten-Free Brown Ale,New Planet Beer Co.,Boulder,CO
2013,45.0,60.0,German-Style Kölsch,Leinenkugel’s Canoe Paddler,Jacob Leinenkugel Brewing,Chippewa Falls,WI,Tailgater Kölsch,Flat Tail Brewing Co.,Corvallis,OR,Potential Blonde,Kinetic Brewing Co.,Lancaster,CA
2013,26.0,30.0,Kellerbier or Zwickelbier,Keller Pils,Prost Brewing,Denver,CO,Surfliner Lager,Figueroa Mountain Brewing,Santa Barbara,CA,Progress Pilsner,Market Garden Brewery,Cleveland,OH
2013,66.0,77.0,South German-Style Hefeweizen,Big Horn Hefeweizen,CB and Potts Restaurant and Brewery,Fort Collins,,Ebel’s Weiss,Two Brothers Brewing Co.,Warrenville,IL,Brooklyner Weisse,Brooklyn Brewery,Brooklyn,NY
2013,32.0,29.0,Dortmunder or German-Style Oktoberfest,Move Back,SandLot,Denver,CO,Oktoberfest,Figueroa Mountain Brewing,Santa Barbara,CA,Thunder from Dortmunder,Marble Brewery,Albuquerque,NM
2013,84.0,55.0,Barley Wine-Style Ale,AleSmith Old Numbskull,AleSmith Brewing,San Diego,CA,Old Bounder,Boundary Bay Brewery,Bellingham,WA,Release the Hounds Barley Wine,Bull & Bush Brewery,Denver,CO
2013,29.0,56.0,German-Style Pilsener,Pivo,Firestone Walker,Paso Robles,CA,Pilsner,Marble Brewery,Albuquerque,NM,Sunshine Pils,Tröegs Brewing Co.,Hershey,PA
2013,11.0,40.0,Specialty Honey Beer,Buzzed Bee Honey Ale,High Sierra Brewing Co.,Carson City,NV,Midas Touch,Dogfi sh Head Craft Brewery,Milton,DE,West Bound Braggot,Twisted Pine Brewing Co.,Boulder,CO
2013,72.0,88.0,Belgian-Style Abbey Ale,Cedar Creek Belgian Style Dubbel,Cedar Creek Brewery,Seven Points,TX,AleSmith Decadence 2012 Quadrupel,AleSmith Brewing,San Diego,CA,Ommegang Three Philosophers,Brewery Ommegang,Cooperstown,NY
2013,54.0,89.0,American-Style Amber/Red Ale,Prohibition Ale,Speakeasy Ales & Lagers,San Francisco,CA,,,,,Red Rock,Triple Rock Brewery,Berkeley,CA
2013,31.0,42.0,Munich-Style Helles,Helles Festbier,Hoppers Grill & Brewery,Midvale,UT,Saint Arnold Summer Pils,Saint Arnold Brewing,Houston,TX,TAPS Helles,TAPS Fish House & Brewery,BreaBrea,CA
2013,30.0,53.0,Bohemian-Style Pilsener,Bohemian Pilsner,Ninkasi Brewing Co.,Eugene,OR,Czech Pilsner,Gordon Biersch Brewery,Rockville/Broomfield,MD/CO,Bohemian Pilsner,Mother Earth Brewing,Kinston,NC
2013,76.0,31.0,Classic Irish-Style Dry Stout,Blarney Sisters Dry Irish Stout,Third Street Ale Works,Santa Rosa,CA,Stearns Stout,Figueroa Mountain Brewing,Santa Barbara,CA,Dragoon’s Dry Irish Stout,Moylan's Brewery,Novato,CA
2013,47.0,29.0,Classic English-Style Pale Ale,5 Barrel Pale Ale,Odell Brewing,Fort Collins,CO,Extra Pale Summer Ale,Dry Dock Brewing,Aurora,CO,Breakside ESB,Breakside Brewery,Portland,OR
2013,65.0,46.0,German-Style Sour Ale,German Sparkle Party Berliner Weiss,10 Barrel Brewing Co.,Bend,OR,Berliner Metro Weiss,Devils Backbone Brewing,Roseland,VA,Passionfruit Sour,Breakside Brewery,Milwaukie,OR
2013,52.0,252.0,American-Style India Pale Ale,Pallet Jack IPA,Barley Brothers Brewery,Baker City,OR,Union Jack,Firestone Walker,Paso Robles,CA,Project Dank: Operation Pharoah’s Return,La Cumbre Brewing Co.,Albuquerque,NM
2013,68.0,66.0,Belgian-Style Witbier,Optimal Wit,Port City Brewing Co.,Alexandria,VA,Wasatch White Label,Utah Brewers,Salt Lake City,UT,ZON,Boulevard Brewing,Kansas City,MO
2013,12.0,56.0,Session Beer,Beer Hunter,Pizza Port,Ocean Beach,CA,MCA,21st Amendment,San Francisco,CA,Torque,Kinetic Brewing Co.,Lancaster,CA
2013,51.0,120.0,American-Style Strong Pale Ale,Bonobos,Monkey Paw Brewing Co.,San Diego,CA,Hop Knot,Four Peaks Brewing,Tempe,AZ,Kung Fu Elvis,Pizza Port,Ocean Beach,CA
2013,79.0,39.0,Sweet Stout or Cream Stout,Milk Stout,Left Hand Brewing Co.,Longmont,CO,Udder Love,Beachwood BBQ & Brewing,Long Beach,CA,Dark Lightning Milk Stout,Thunder Canyon Brewery,Tucson,AZ
2013,80.0,48.0,Oatmeal Stout,Stagecoach Stout,Figueroa Mountain Brewing,Buellton,,Gold Medal Stout,Blue Corn Brewery,Santa Fe,NM,Oats.,Pizza Port,Solana Beach,CA
2013,58.0,56.0,Extra Special Bitter,Public Ale,Community Beer Co.,Dallas,TX,True Brit IPA,Summit Brewing,Saint Paul,MN,Fed White & Brew,American Brewing Co.,Edmonds,WA
2013,21.0,49.0,Wood- and Barrel-Aged Beer,Hellshire III,Oakshire Brewing,Eugene,OR,Barrel-Aged Frostbite Lager,RAM Restaurant & Brewery,IllinoisWheeling,IL,Rum Barrel Belgian Dubbel Style Ale,Three Brothers Brewing,Harrisonburg,VA
2013,69.0,119.0,French- and Belgian-Style Saison,Liopard Oir Farmhouse Saison,Lavery Brewing Co.,Erie,PA,Urban Farmhouse Ale,The Commons Brewery,Portland,OR,Maggie’s Farmhouse Ale,Crossroads Brewing Co.,Athens,NY
2013,1.0,31.0,American-Style Wheat Beer,Shredders Wheat,Baker City Brewing Co.,Baker City,OR,American Wheat,Gella's Diner,Hays,KS,Super 77 Wheat,Wiley Roots Brewing Co.,Greeley,CO
2013,59.0,42.0,Scottish-Style Ale,Scottish Ale,Campbell Brewing Co.,Campbell,CA,Kilt Lifter,Four Peaks Brewing,Tempe,AZ,Redhawk Ale,Rockyard Brewing Co.,Castle Rock,CO
2013,36.0,51.0,German-Style Märzen,Rhinofest,Lost Rhino Brewing Co.,Ashburn,VA,Octoberfest,Great American Restaurants,Centreville,VA,Dogtoberfest,Flying Dog Brewery,Frederick,MD
2013,18.0,81.0,American-Belgo-Style Ale,BrickStone Belgo-APA,BrickStone Brewery,Bourbonnais,IL,Belgo Hoptologist,Knee Deep Brewing Co.,Lincoln,CA,Little Green,Flat Tail Brewing Co.,Corvallis,OR
2013,61.0,41.0,English-Style Brown Ale,Bandit Brown,City Star Brewing,Berthoud,CO,Sierra Blanca Nut Brown Ale,Sierra Blanca Brewing Co.,Moriarty,NM,Longboard Brown,Rock Bottom,Broomfi eld,CO
2013,67.0,28.0,German-Style Wheat Ale,Slam Dunkel,Steamworks Brewing,Durango,CO,Bavarian Sun,RAM Restaurant & Brewery,IllinoisWheeling,IL,Saint Arnold Weedwacker,Saint Arnold Brewing,Houston,TX
2013,41.0,28.0,Bock,Troegenator Double Bock,Tröegs Brewing Co.,Hershey,PA,Andygator,Abita Brewing Co.,Abita Springs,LA,Goat Rancher,Sand,LotDenver,CO
2013,3.0,73.0,Fruit Beer,Golden KnotChardonnay,Blue Moon Brewing Co.,Denver,CO,Serendipity,New Glarus Brewing,New Glarus,WI,Sparkleberry Ale,Bell’s Brewery,Galesburg,MI
2013,82.0,44.0,Scotch Ale,Wee Heavy,Dry Dock Brewing,South Dock,,Loose Lucy Scotch Ale,Seabright Brewery,Santa Cruz,CA,Heritage,Bear Republic Brewing,Healdsburg,CA
2013,35.0,30.0,Vienna-Style Lager,Churchville Lager,Neshaminy Creek Brewing,Croydon,PA,Oktoberfest,Port City Brewing Co.,Alexandria,VA,Octoberfest,Sly Fox Brewhouse,Pottstown,PA
2013,53.0,149.0,Imperial India Pale Ale,Hop JuJu,Fat Heads Brewery,Middleburg Heights,OH,Permanent Funeral,Three Floyds Brewing Co.,Munster,IN,Notch 9 Double IPA,Smartmouth Brewing Co.,Norfolk,VA
2013,8.0,92.0,Coffee Beer,Panama Joe’s Coff ee Stout,Il Vicino Brewing,Albuquerque,NM,Barrel-Aged Sump Coff ee Stout,Perennial Artisan Ales,St. Louis,MO,System of a Stout,Beachwood BBQ & Brewing,Long Beach,CA
2013,16.0,28.0,Indigenous Beer,Vinland 2,Mystic Brewery,Chelsea,MA,Sage Fight Imperial IPA,Deschutes Brewery,Bend,OR,Poor Richard’s Tavern Spruce,Yards Brewing Co.,Philadelphia,PA
2013,39.0,22.0,American-Style Dark Lager,Old Virginia Dark,Devils Backbone Brewing,Roseland,VA,Leinenkugel’s Creamy Dark,Jacob Leinenkugel Brewing,Chippewa Falls,WI,Black Diamond,Bend Brewing,Bend,OR
2013,60.0,48.0,Irish-Style Red Ale,Red Trolley Ale,Karl Strauss Brewing,San Diego,CA,Colorado Boy Irish Ale,Colorado Boy Brewing Co.,Ridgway,CO,Ragtop Red,Rock Bottom,Broomfi eld,CO
2013,20.0,38.0,American-Style Brett Beer,Serenity,Wicked Weed Brewing,Asheville,NC,Sanctifi cation,Russian River Brewing,Santa Rosa,CA,HopSavant,Crooked Stave Artisan Beer Project,Denver,CO
2013,14.0,66.0,Experimental Beer,Hops n’ Roses,Captain Lawrence Brewing,Elmsford,NY,Dragon’s Milk ReserveSmaug’s Breath,New Holland Brewing,Holland,MI,Redrock Paardebloem,Redrock Brewery,Salt Lake City,UT
2013,5.0,91.0,Field Beer or Pumpkin Beer,Elektrick Cukumbahh,Trinity Brewing,Colorado Springs,CO,Anaheim IPA,RAM Restaurant & Brewery,Indianapolis,IN,Splashing Pumpkin,Great South Bay Brewery,Bay Shore,NY
2013,6.0,134.0,Herb and Spice Beer,Bitterama,Namaste Brewing at the Whip In,Austin,TX,Chai Milk Stout,Yak & Yeti Restaurant & Brewpub,Arvada,CO,Elba,Black Star Co-op,Austin,TX
2013,25.0,31.0,Aged Beer,Lovely,Bend Brewing,Bend,OR,2009 Big Black Voodoo Daddy,Voodoo Brewery,Meadville,PA,COLOSSAL ONE,Port City Brewing Co.,Alexandria,VA
2013,27.0,79.0,Smoke Beer,Second Hand Smoke,SandLot,Denver,CO,Smokin’ Handsome,Yellow Springs Brewery,Yellow Springs,OH,COLOSSAL TWO,Port City Brewing Co.,Alexandria,VA
2013,81.0,59.0,Imperial Stout,Ale Epeteios,Left Coast Brewing Co.,San Clemente,CA,Russian Imperial Stout,Iron Hill Brewery,Wilmington,DE,Hammer and Sickle,Renegade Brewing Co.,Denver,CO
2013,73.0,80.0,Belgian-Style Strong Specialty Ale,Stumblin’ Monk,Stewart’s Brewing Co.,Bear,DE,Quad Damn It,Chicago Brewing,Las Vegas,NV,The TwelveBelgian Quad,Black Diamond Brewing Co.,Concord,CA
2013,9.0,31.0,Specialty Beer,Warmer,Hangar 24 Craft Brewery,Redlands,CA,Fate Candy Bar Milk Stout,Fate Brewing Co.,Scottsdale,AZ,Pack Dog Peanut Butter Ale,Marley’s Brewery & Grille,Bloomsburg,PA
2013,70.0,71.0,Belgian- and French-Style Ale,Azreal,Devils Backbone Brewing,Outpost,,Grisette,Sly Fox Brewhouse,Pottstown,PA,California Ale,Telegraph Brewing Co.,Santa Barbara,CA
2013,42.0,32.0,German-Style Doppelbock or Eisbock,Samuel Adams Double Bock,Samuel Adams Brewing,Cincinnati,OH,Christian Moerlein Emancipator,Christian Moerlein Brewing Co.,Cincinnati,OH,Resurrection Doppelbock,Red Lodge Ales,Red Lodge,MT
2013,2.0,32.0,American-Style Wheat Beer With Yeast,American Hefeweizen,Gella's Diner,Hays,KS,Wheatfi sh,Great Northern Brewing,Whitefi sh,MT,Helio Hefeweizen,Red Lodge Ales,Red Lodge,MT
2014,4.0,65.0,Fruit Wheat Beer,Apricot Ale,Pyramid Breweries,Seattle,WA,Peachy Peach,Pagosa Brewing,Pagosa Springs,CO,Wasatch Apricot Hefeweizen,Wasatch Brewery,Park City,UT
2014,42.0,37.0,German-Style Schwarzbier,Schwartz Bier,Devils Backbone Brewing,Lexington,VA,Lobo Negro,Pedernales Brewing Co.,Fredericksburg,TX,Duck-Rabbit Schwarzbier,The Duck-Rabbit Craft Brewery,Farmville,NC
2014,33.0,50.0,Munich-Style Helles,Golden Export,Gordon Biersch Brewery,Broomfield,CO,Saint Arnold Summer Pils,Saint Arnold Brewing,Houston,TX,Stammtisch Lager,Titletown Brewing Co.,Green Bay,WI
2014,43.0,27.0,Bock,Troegenator,Tröegs Brewing Co.,Hershey,PA,Turbo Cougar,Devils Backbone Brewing,Lexington,VA,Winterbock,Triumph Brewing,New Hope,PA
2014,62.0,60.0,Irish-Style Red Ale,‘Rado’s Red Ale,Crow Hop Brewing Co.,Loveland,CO,Piper Down,Ballast Point Brewing,San Diego,CA,“Hydraulion” Red,Three Notch’d Brewing Co.,Charlottesville,VA
2014,63.0,67.0,English-Style Brown Ale,Sir William’s English Brown Ale,Grapevine Craft Brewery,Grapevine,TX,,,,,Bonanza Brown Ale,Tenaya Creek Brewery,Las Vegas,NV
2014,19.0,21.0,Historical Beer,Thurston,New Helvetia Brewing Co.,Sacramento,CA,White Eagle Smoked Wheat,RAM Restaurant,Schaumburg,IL,Poor Richard’s Tavern Spruce,Yards Brewing Co.,Philadelphia,PA
2014,74.0,60.0,Belgian-Style Lambic or Sour Ale,Benedictum,Real Ale Brewing Co.,Blanco,TX,Coolship Resurgam,Allagash Brewing Co.,Portland,ME,Jon Flanders,Tustin Brewing Co.,Tustin,CA
2014,29.0,55.0,Smoke Beer,Rauchbier,Gordon Biersch Brewery,Annapolis,MD,Smokejumper Smoked Imperial Porter,Left Hand Brewing Co.,Longmont,CO,Alaskan Smoked Porter 2013,Alaskan Brewing,Juneau,AK
2014,1.0,31.0,American-Style Wheat Beer,Red Dawn,Carson’s Brewery,Evansville,IN,Yellow Armadillo,Thirsty Planet Brewing,Austin,TX,Amber Waves,10 Barrel Brewing Co.,Bend,OR
2014,38.0,59.0,German-Style Märzen,Capital Oktoberfest,Capital Brewery,Middleton,WI,Duck-Rabbit Marzen,The Duck-Rabbit Craft Brewery,Farmville,NC,Octoberfest,Abita Brewing Co.,Abita Springs,LA
2014,31.0,75.0,German-Style Pilsener,Pivo,Firestone Walker,Paso Robles,CA,STS Pils,Russian River Brewing,Santa Rosa,CA,Tiny Bomb,Wiseacre Brewing Co.,Memphis,TN
2014,64.0,81.0,American-Style Brown Ale,Face Down Brown,Telluride Brewing Co.,Telluride,CO,Braggarts Brown Ale,Diebolt Brewing Co.,Denver,CO,Upslope Brown Ale,Upslope Brewing Co.,Boulder,CO
2014,26.0,65.0,Wood- and Barrel-Aged Sour Beer,Sour Beer #2,Two Brothers Brewing Co.,Warrenville,IL,Recolte Du BoisApricot,Tahoe Mountain Brewing,Truckee,CA,Yazoo Embrace the Funk “Cherry Deux Rouges”,Yazoo Brewing,Nashville,TN
2014,34.0,26.0,Dortmunder or German-Style Oktoberfest,The Weasel,CB & Potts Restaurant & Brewery,Highlands Ranch,CO,Rolling Thunder Dortmunder,Snake River Brewing,Jackson,WY,Move Back,The Sandlot,Denver,CO
2014,7.0,46.0,Field Beer,Cucumber Crush,10 Barrel Brewing Co.,Bend,OR,3 Pepper Ale,Rock Bottom,Broomfield,CO,Elektrick Cukumbahh,Trinity Brewing,Colorado Springs,CO
2014,83.0,48.0,American-Style Stout,Defender,Haymarket Pub & Brewery,Chicago,IL,Disorder,Barley Brothers Brewery,Baker City,OR,P2P,10 Barrel Brewing Co.,Bend,OR
2014,25.0,107.0,Wood- and Barrel-Aged Strong Beer,Lonesome Dove,Sun King Brewery,Indianapolis,IN,Barrel Aged 666: Sympathy for the Devil,Sun King Brewery,Indianapolis,IN,Buffalo Bock,Minneapolis Town Hall Brewery,Minneapolis,MN
2014,72.0,115.0,French- and Belgian-Style Saison,Daily Wages,Brasserie Saint James,Reno,NV,Un Atout,Beachwood BBQ & Brewing,Long Beach,CA,Saison-Brett,Boulevard Brewing,Kansas City,MO
2014,54.0,279.0,American-Style India Pale Ale,Breakside IPA,Breakside Brewery,Milwaukie,OR,Senita,Half Acre Beer Co.,Chicago,IL,Bodhi,Columbus Brewing Co.,Columbus,OH
2014,17.0,34.0,Fresh or Wet Hop Ale,Fresh Hop Pallet Jack IPA,Barley Brothers Brewery,Baker City,OR,Fresh Hop Superpower IPA,Comrade Brewing Co.,Denver,CO,Acequia IPA,Bosque Brewing Co.,Albuquerque,NM
2014,56.0,140.0,American-Style Amber/Red Ale,Dougie Style Amber Ale,Canteen Brewhouse,Albuquerque,NM,Amber Waves Ale,Capitol City Brewing,Arlington,VA,Rocco Red Ale,Bootlegger’s Brewery,Fullerton,CA
2014,89.0,51.0,Barley Wine-Style Ale,AleSmith Old Numbskull,AleSmith Brewing,San Diego,CA,Mastiff Barleywine,Campbell Brewing Co.,Campbell,CA,Galaxian,Bootlegger’s Brewery,Fullerton,CA
2014,10.0,116.0,Coffee Beer,Mocha Machine,Beachwood BBQ & Brewing,Long Beach,CA,Batshit Crazy,MobCraft Beer,Madison,WI,Ascension,Community Beer Co.,Dallas,TX
2014,48.0,37.0,English-Style Summer Ale,True Blonde Ale,Ska Brewing,Durango,CO,Ale 208,Grand Teton Brewing,Victor,ID,Surfer’s Summer Ale,Pelican Brewing Co.,Tillamook,OR
2014,71.0,65.0,Belgian-Style Witbier,White Ale,Saint Archer Brewing Co.,San Diego,CA,Ommegang Witte,Brewery Ommegang,Cooperstown,NY,ZON Belgian-Style Witbier,Boulevard Brewing,Kansas City,MO
